# Filter Magnitude Uncertainty
2MASS_H 8.5010 0.0470
2MASS_J 9.0200 0.0320
2MASS_Ks 8.2640 0.0300
GROUND_JOHNSON_V 12.4820 0.0340
GROUND_JOHNSON_B 14.0790 0.0590
GaiaDR2v2_G 11.5403 0.0300
GaiaDR2v2_RP 10.4688 0.0300
GaiaDR2v2_BP 12.7467 0.0300
WISE_RSR_W1 8.0990 0.0300
WISE_RSR_W2 7.9470 0.0300
