# Filter Magnitude Uncertainty
2MASS_H 8.5480 0.0440
2MASS_J 9.1880 0.0300
2MASS_Ks 8.4320 0.0300
GROUND_JOHNSON_V 11.4610 0.0300
GROUND_JOHNSON_B 12.7020 0.0300
GaiaDR2v2_G 10.9608 0.0300
GaiaDR2v2_RP 10.1680 0.0300
GaiaDR2v2_BP 11.7056 0.0300
PS1_g 11.9794 0.0887
PS1_i 10.8519 0.0300
PS1_r 13.1779 0.0578
PS1_y 10.7201 0.0649
PS1_z 9.9743 0.0524
SDSS_g 12.0910 0.0300
SDSS_i 10.4810 0.0350
SDSS_r 10.9020 0.0300
WISE_RSR_W1 8.3330 0.0300
WISE_RSR_W2 8.3970 0.0300
