# Filter Magnitude Uncertainty
2MASS_H 7.9970 0.0360
2MASS_J 8.3520 0.0300
2MASS_Ks 7.8580 0.0360
GROUND_JOHNSON_V 9.8100 0.0300
GROUND_JOHNSON_B 10.6020 0.0530
TYCHO_B_MvB 10.8250 0.0380
TYCHO_V_MvB 9.8920 0.0300
GaiaDR2v2_G 9.5885 0.0300
GaiaDR2v2_RP 9.0271 0.0300
GaiaDR2v2_BP 10.0314 0.0300
SDSS_g 10.1950 0.0550
WISE_RSR_W1 7.8180 0.0300
WISE_RSR_W2 7.8810 0.0300
