# Filter Magnitude Uncertainty
2MASS_H 6.3980 0.0300
2MASS_J 6.8030 0.0300
2MASS_Ks 6.2750 0.0300
GROUND_JOHNSON_V 8.2560 0.0300
GROUND_JOHNSON_B 9.0380 0.0300
TYCHO_B_MvB 9.1930 0.0300
TYCHO_V_MvB 8.3260 0.0300
STROMGREN_b 8.7140 0.0300
STROMGREN_u 10.5000 0.0300
STROMGREN_v 9.4830 0.0300
STROMGREN_y 8.2500 0.0300
GaiaDR2v2_G 8.0325 0.0300
GaiaDR2v2_RP 7.4824 0.0300
GaiaDR2v2_BP 8.4698 0.0300
WISE_RSR_W1 6.2480 0.0900
WISE_RSR_W2 6.2520 0.0360
